species,e0001,e0002,e0003,e0004,e0005,e0006,e0007,e0008,e0009,e0010,e0011,e0012,e0013,e0014,e0015,e0016,e0017,e0018,e0019,e0020,e0021,e0022,e0023,e0024,e0025,e0026,e0027,e0028,e0029,e0030,e0031,e0032,e0033,e0034,e0035,e0036,e0037,e0038,e0039,e0040,e0041,e0042,e0043,e0044,e0045,e0046,e0047,e0048,e0049,e0050,e0051,e0052,e0053,e0054,e0055,e0056,e0057,e0058,e0059,e0060,e0061,e0062,e0063,e0064,e0065,e0066,e0067,e0068,e0069,e0070,e0071,e0072,e0073,e0074,e0075,e0076,e0077,e0078,e0079,e0080,e0081,e0082,e0083,e0084,e0085,e0086,e0087,e0088,e0089,e0090,e0091,e0092,e0093,e0094,e0095,e0096,e0097,e0098,e0099,e0100,e0101,e0102,e0103,e0104,e0105,e0106,e0107,e0108,e0109,e0110,e0111,e0112,e0113,e0114,e0115,e0116,e0117,e0118,e0119,e0120,e0121,e0122,e0123,e0124,e0125,e0126,e0127,e0128,e0129,e0130,e0131,e0132,e0133,e0134,e0135,e0136,e0137,e0138,e0139,e0140,e0141,e0142,e0143,e0144,e0145,e0146,e0147,e0148,e0149,e0150,e0151,e0152,e0153,e0154,e0155,e0156,e0157,e0158,e0159,e0160,e0161,e0162,e0163,e0164,e0165,e0166,e0167,e0168,e0169,e0170,e0171,e0172,e0173,e0174,e0175,e0176,e0177,e0178,e0179,e0180,e0181,e0182,e0183,e0184,e0185,e0186,e0187,e0188,e0189,e0190,e0191,e0192,e0193,e0194,e0195,e0196,e0197,e0198,e0199,e0200,e0201,e0202,e0203,e0204,e0205,e0206,e0207,e0208,e0209,e0210,e0211,e0212,e0213,e0214,e0215,e0216,e0217,e0218,e0219,e0220,e0221,e0222,e0223,e0224,e0225,e0226,e0227,e0228,e0229,e0230,e0231,e0232,e0233,e0234,e0235,e0236,e0237,e0238,e0239,e0240,e0241,e0242,e0243,e0244,e0245,e0246,e0247,e0248,e0249,e0250,e0251,e0252,e0253,e0254,e0255,e0256,e0257,e0258,e0259,e0260,e0261,e0262,e0263,e0264,e0265,e0266,e0267,e0268,e0269,e0270,e0271,e0272,e0273,e0274,e0275,e0276,e0277,e0278,e0279,e0280,e0281,e0282,e0283,e0284,e0285,e0286,e0287,e0288,e0289,e0290,e0291,e0292,e0293,e0294,e0295,e0296,e0297,e0298,e0299,e0300,e0301,e0302,e0303,e0304,e0305,e0306,e0307,e0308,e0309,e0310,e0311,e0312,e0313,e0314,e0315,e0316,e0317,e0318,e0319,e0320,e0321,e0322,e0323,e0324,e0325,e0326,e0327,e0328,e0329,e0330,e0331,e0332,e0333,e0334,e0335,e0336,e0337,e0338,e0339,e0340,e0341,e0342,e0343,e0344,e0345,e0346,e0347,e0348,e0349,e0350,e0351,e0352,e0353,e0354,e0355,e0356,e0357,e0358,e0359,e0360,e0361,e0362,e0363,e0364,e0365,e0366,e0367,e0368,e0369,e0370,e0371,e0372,e0373,e0374,e0375,e0376,e0377,e0378,e0379,e0380,e0381,e0382,e0383,e0384,e0385,e0386,e0387,e0388,e0389,e0390,e0391,e0392,e0393,e0394,e0395,e0396,e0397,e0398,e0399,e0400,e0401,e0402,e0403,e0404,e0405,e0406,e0407,e0408,e0409,e0410,e0411,e0412,e0413,e0414,e0415,e0416,e0417,e0418,e0419,e0420,e0421,e0422,e0423,e0424,e0425,e0426,e0427,e0428,e0429,e0430,e0431,e0432,e0433,e0434,e0435,e0436,e0437,e0438,e0439,e0440,e0441,e0442,e0443,e0444,e0445,e0446,e0447,e0448,e0449,e0450,e0451,e0452,e0453,e0454,e0455,e0456,e0457,e0458,e0459,e0460,e0461,e0462,e0463,e0464,e0465,e0466,e0467,e0468,e0469,e0470,e0471,e0472,e0473,e0474,e0475,e0476,e0477,e0478,e0479,e0480,e0481,e0482,e0483,e0484,e0485,e0486,e0487,e0488,e0489,e0490,e0491,e0492,e0493,e0494,e0495,e0496,e0497,e0498,e0499,e0500,e0501,e0502,e0503,e0504,e0505,e0506,e0507,e0508,e0509,e0510,e0511,e0512,e0513,e0514,e0515,e0516,e0517,e0518,e0519,e0520,e0521,e0522,e0523,e0524,e0525,e0526,e0527,e0528,e0529,e0530,e0531,e0532,e0533,e0534,e0535,e0536,e0537,e0538,e0539,e0540,e0541,e0542,e0543,e0544,e0545,e0546,e0547,e0548,e0549,e0550,e0551,e0552,e0553,e0554,e0555,e0556,e0557,e0558,e0559,e0560,e0561,e0562,e0563,e0564,e0565,e0566,e0567,e0568,e0569,e0570,e0571,e0572,e0573,e0574,e0575,e0576,e0577,e0578,e0579,e0580,e0581,e0582,e0583,e0584,e0585,e0586,e0587,e0588,e0589,e0590,e0591,e0592,e0593,e0594,e0595,e0596,e0597,e0598,e0599,e0600,e0601,e0602,e0603,e0604,e0605,e0606,e0607,e0608,e0609,e0610,e0611,e0612,e0613,e0614,e0615,e0616,e0617,e0618,e0619,e0620,e0621,e0622,e0623,e0624,e0625,e0626,e0627,e0628,e0629,e0630,e0631,e0632,e0633,e0634,e0635,e0636,e0637,e0638,e0639,e0640,e0641,e0642,e0643,e0644,e0645,e0646,e0647,e0648,e0649,e0650,e0651,e0652,e0653,e0654,e0655,e0656,e0657,e0658,e0659,e0660,e0661,e0662,e0663,e0664,e0665,e0666,e0667,e0668,e0669,e0670,e0671,e0672,e0673,e0674,e0675,e0676,e0677,e0678,e0679,e0680,e0681,e0682,e0683,e0684,e0685,e0686,e0687,e0688,e0689,e0690,e0691,e0692,e0693,e0694,e0695,e0696,e0697,e0698,e0699,e0700,e0701,e0702,e0703,e0704,e0705,e0706,e0707,e0708,e0709,e0710,e0711,e0712,e0713,e0714,e0715,e0716,e0717,e0718,e0719,e0720,e0721,e0722,e0723,e0724,e0725,e0726,e0727,e0728,e0729,e0730,e0731,e0732,e0733,e0734,e0735,e0736,e0737,e0738,e0739,e0740,e0741,e0742,e0743,e0744,e0745,e0746,e0747,e0748,e0749,e0750,e0751,e0752,e0753,e0754,e0755,e0756,e0757,e0758,e0759,e0760,e0761,e0762,e0763,e0764,e0765,e0766,e0767,e0768,e0769,e0770,e0771,e0772,e0773,e0774,e0775,e0776,e0777,e0778,e0779,e0780,e0781,e0782,e0783,e0784,e0785,e0786,e0787,e0788,e0789,e0790,e0791,e0792,e0793,e0794,e0795,e0796,e0797,e0798,e0799,e0800,e0801,e0802,e0803,e0804,e0805,e0806,e0807,e0808,e0809,e0810,e0811,e0812,e0813,e0814,e0815,e0816,e0817,e0818,e0819,e0820,e0821,e0822,e0823,e0824,e0825,e0826,e0827,e0828,e0829,e0830,e0831,e0832,e0833,e0834,e0835,e0836,e0837,e0838,e0839,e0840,e0841,e0842,e0843,e0844,e0845,e0846,e0847,e0848,e0849,e0850,e0851,e0852,e0853,e0854,e0855,e0856,e0857,e0858,e0859,e0860,e0861,e0862,e0863,e0864,e0865,e0866,e0867,e0868,e0869,e0870,e0871,e0872,e0873,e0874,e0875,e0876,e0877,e0878,e0879,e0880,e0881,e0882,e0883,e0884,e0885,e0886,e0887,e0888,e0889,e0890,e0891,e0892,e0893,e0894,e0895,e0896,e0897,e0898,e0899,e0900,e0901,e0902,e0903,e0904,e0905,e0906,e0907,e0908,e0909,e0910,e0911,e0912,e0913,e0914,e0915,e0916,e0917,e0918,e0919,e0920,e0921,e0922,e0923,e0924,e0925,e0926,e0927,e0928,e0929,e0930,e0931,e0932,e0933,e0934,e0935,e0936,e0937,e0938,e0939,e0940,e0941,e0942,e0943,e0944,e0945,e0946,e0947,e0948,e0949,e0950,e0951,e0952,e0953,e0954,e0955,e0956,e0957,e0958,e0959,e0960,e0961,e0962,e0963,e0964,e0965,e0966,e0967,e0968,e0969,e0970,e0971,e0972,e0973,e0974,e0975,e0976,e0977,e0978,e0979,e0980,e0981,e0982,e0983,e0984,e0985,e0986,e0987,e0988,e0989,e0990,e0991,e0992,e0993,e0994,e0995,e0996,e0997,e0998,e0999,e1000,e1001,e1002,e1003,e1004,e1005,e1006,e1007,e1008,e1009,e1010,e1011,e1012,e1013,e1014,e1015,e1016,e1017,e1018,e1019,e1020,e1021,e1022,e1023,e1024,e1025,e1026,e1027,e1028,e1029,e1030,e1031,e1032,e1033,e1034,e1035,e1036,e1037,e1038,e1039,e1040,e1041,e1042,e1043,e1044,e1045,e1046,e1047,e1048,e1049,e1050,e1051,e1052,e1053,e1054,e1055,e1056,e1057,e1058,e1059,e1060,e1061,e1062,e1063,e1064,e1065,e1066,e1067,e1068,e1069,e1070,e1071,e1072,e1073,e1074,e1075,e1076,e1077,e1078,e1079,e1080,e1081,e1082,e1083,e1084,e1085,e1086,e1087,e1088,e1089,e1090,e1091,e1092,e1093,e1094,e1095,e1096,e1097,e1098,e1099,e1100,e1101,e1102,e1103,e1104,e1105,e1106,e1107,e1108,e1109,e1110,e1111,e1112,e1113,e1114,e1115,e1116,e1117,e1118,e1119,e1120,e1121,e1122,e1123,e1124,e1125,e1126,e1127,e1128,e1129,e1130,e1131,e1132,e1133,e1134,e1135,e1136,e1137,e1138,e1139,e1140,e1141,e1142,e1143,e1144,e1145,e1146,e1147,e1148,e1149,e1150,e1151,e1152,e1153,e1154,e1155,e1156,e1157,e1158,e1159,e1160,e1161,e1162,e1163,e1164,e1165,e1166,e1167,e1168,e1169,e1170,e1171,e1172,e1173,e1174,e1175,e1176,e1177,e1178,e1179,e1180,e1181,e1182,e1183,e1184,e1185,e1186,e1187,e1188,e1189,e1190,e1191,e1192,e1193,e1194,e1195,e1196,e1197,e1198,e1199,e1200,e1201,e1202,e1203,e1204,e1205,e1206,e1207,e1208,e1209,e1210,e1211,e1212,e1213,e1214,e1215,e1216,e1217,e1218,e1219,e1220,e1221,e1222,e1223,e1224,e1225,e1226,e1227,e1228,e1229,e1230,e1231,e1232,e1233,e1234,e1235,e1236,e1237,e1238,e1239,e1240,e1241,e1242,e1243,e1244,e1245,e1246,e1247,e1248,e1249,e1250,e1251,e1252,e1253,e1254,e1255,e1256,e1257,e1258,e1259,e1260,e1261,e1262,e1263,e1264,e1265,e1266,e1267,e1268,e1269,e1270,e1271,e1272,e1273,e1274,e1275,e1276,e1277,e1278,e1279,e1280
Crypturellus atrocapillus,-0.041754,-0.063624,-0.020782,-0.003712,0.041739,-0.130720,-0.002953,0.007491,-0.036861,0.021306,0.221161,0.064012,-0.089437,0.002736,0.034617,-0.035297,0.038145,0.129923,-0.041468,0.028191,0.009141,0.418641,0.036175,0.035190,0.032500,0.092761,0.042787,-0.124560,-0.038292,0.102698,0.113467,0.079949,-0.002559,0.010063,0.000114,0.184116,-0.025916,0.077421,0.168157,0.056097,-0.105618,-0.057916,-0.038420,-0.039293,-0.065956,0.029751,0.037697,-0.022093,0.162635,-0.017748,-0.176192,0.166691,-0.079515,-0.039211,-0.048432,-0.214716,-0.013014,0.061184,0.039795,-0.064191,0.251750,0.025313,0.028728,0.128559,-0.001687,0.106846,-0.044848,0.001823,0.008488,0.199129,0.042694,0.166047,0.282111,-0.046323,0.030600,0.209035,-0.073361,0.028736,-0.024527,-0.011427,0.025324,0.066714,-0.002427,0.004487,0.188246,-0.021908,0.015227,-0.092752,0.062985,-0.046961,0.313096,-0.104810,-0.022612,0.112599,0.119228,0.198141,0.024135,-0.011689,-0.007492,0.031350,-0.030067,0.014351,0.196858,-0.004442,-0.051773,0.089248,-0.135041,-0.054660,0.385970,0.151876,-0.044037,-0.009249,-0.132629,-0.017455,0.041347,-0.012714,0.019835,-0.025023,-0.101179,0.037448,-0.010303,0.068218,0.082271,-0.022296,-0.061090,-0.016846,0.144999,-0.022007,0.084965,-0.033304,-0.045685,0.400472,0.045560,-0.076310,0.017846,0.007790,0.015821,0.029438,0.023980,0.021900,0.057334,-0.035612,0.065202,0.093193,0.021662,0.065174,-0.040843,0.080295,-0.028612,-0.035480,0.003429,-0.009281,0.387027,-0.034541,-0.007225,0.176649,-0.015128,-0.041773,0.019772,0.046374,0.012337,0.168721,-0.018973,0.007542,0.128161,0.158847,-0.025382,0.054500,0.119284,-0.031633,-0.055648,0.035312,0.023700,0.027624,-0.029659,0.056646,0.051445,-0.010937,-0.014974,0.069024,-0.028842,0.093905,-0.189967,-0.059996,0.002023,0.211593,-0.029205,0.041661,0.234452,-0.107814,-0.021580,-0.032476,0.072967,0.015949,0.052164,-0.066578,0.001310,-0.034853,0.191823,0.005693,-0.015490,0.335313,0.240270,0.122178,-0.037515,-0.055806,0.005186,0.235675,0.020644,-0.030605,-0.009113,0.177192,-0.046198,0.101161,0.058146,-0.113654,-0.089982,-0.101552,-0.021886,0.137651,0.009302,0.000891,-0.096894,-0.084983,0.092307,0.338155,0.014061,0.023370,0.082267,-0.058487,-0.024311,0.040801,-0.027592,-0.009023,-0.045812,-0.124737,0.052886,0.005555,-0.053775,-0.091023,-0.020881,-0.005474,-0.044481,-0.056382,0.002986,0.008928,-0.010061,0.132410,-0.090591,-0.019658,-0.026077,-0.019807,-0.024613,0.093401,-0.109536,-0.024529,0.062240,0.021805,0.302736,0.002812,-0.031510,0.072018,-0.013876,0.093111,-0.034285,-0.013124,-0.133849,0.034064,-0.011192,-0.043162,0.125256,-0.035159,-0.005144,-0.013074,-0.031214,-0.038246,0.027405,-0.076661,0.024468,-0.016821,-0.030727,-0.011992,0.048154,0.042698,0.113900,0.045098,-0.076403,0.061688,0.199808,0.136013,0.136572,-0.029560,-0.071321,-0.119748,-0.003108,-0.009585,0.001445,0.041006,0.097170,0.017598,-0.022111,0.006330,0.030699,-0.030267,-0.109091,-0.034756,-0.036604,0.057321,0.373481,0.040634,0.288159,-0.022694,-0.006158,0.015696,0.087858,0.162809,-0.037627,-0.129082,-0.014087,0.021047,-0.045339,-0.027903,-0.027209,0.037246,0.017101,0.069626,0.086752,-0.103869,0.177270,0.105617,-0.123338,0.027435,0.089240,0.060014,0.017523,-0.132418,0.112709,0.061894,0.177356,-0.030874,0.148550,-0.002526,-0.063187,-0.026417,0.087187,0.306134,-0.016705,-0.060081,0.394056,0.080108,0.085610,0.120203,-0.041698,0.013038,0.011778,0.090411,0.157845,0.003834,-0.021248,0.051047,0.128408,0.004905,0.169946,-0.135140,-0.014937,-0.008731,-0.189963,0.147234,0.255306,0.109467,-0.037379,0.019804,0.210147,0.027442,-0.040986,0.129502,-0.021151,0.060851,-0.105755,-0.042502,-0.069235,-0.077865,-0.033157,0.126451,0.042917,0.014526,-0.019223,0.012638,-0.115006,-0.093903,-0.098802,-0.002308,0.030581,0.091055,-0.038911,-0.046758,0.052521,0.043978,0.057987,0.320388,0.088231,0.090915,-0.091535,0.154128,-0.038267,-0.010599,0.122136,0.000452,0.017471,0.299808,0.053392,0.049197,-0.023963,-0.103129,-0.032365,-0.045346,0.001121,0.102739,0.008934,-0.026097,0.007857,0.111235,-0.046935,0.152340,-0.022994,0.209769,0.190867,0.077019,-0.065901,0.058914,-0.048704,-0.011160,-0.032470,-0.018239,-0.029796,0.035039,0.101320,-0.085574,0.016851,0.009698,0.074868,-0.079597,-0.037643,0.060240,-0.035660,-0.015953,0.060142,0.006850,-0.029285,-0.224946,-0.015003,-0.012837,-0.063847,0.173881,-0.073625,-0.090333,0.026020,-0.004864,-0.005516,0.020122,-0.068751,-0.014576,0.151749,-0.013363,-0.008708,0.150454,-0.151760,0.025566,-0.032345,-0.069661,-0.075570,0.102125,-0.015478,-0.011886,-0.065672,0.024792,-0.120291,0.092242,0.188611,0.016106,0.077766,-0.068082,-0.155824,-0.041364,-0.000568,-0.071407,0.208393,-0.022648,-0.044812,0.024737,0.019545,-0.039236,-0.146478,-0.053087,0.296160,0.160102,0.012605,-0.032556,-0.035768,0.045070,0.231813,-0.048695,0.017248,0.018476,-0.040745,-0.021682,-0.029334,0.102365,0.279190,-0.083367,-0.002701,-0.109440,-0.011426,-0.024297,0.002570,0.005274,0.096550,-0.077235,-0.004817,0.163675,-0.063908,-0.048376,0.070989,0.182780,-0.053631,0.077046,0.008132,0.043115,0.027385,0.138546,-0.130992,0.057262,-0.046535,-0.043854,0.114417,0.050642,0.060354,0.012610,0.006252,-0.025042,-0.093898,-0.029704,0.239926,-0.043643,-0.000167,-0.018643,-0.086905,-0.043681,0.135283,-0.099997,-0.047704,-0.072387,0.018178,-0.034099,-0.026105,-0.014867,-0.005101,-0.006788,-0.034781,-0.008749,-0.043556,0.220483,-0.189750,-0.064061,0.014612,-0.033536,0.290894,0.143677,-0.061334,-0.043534,-0.050100,0.065417,0.033511,-0.215644,0.060385,0.105536,0.116904,-0.045082,0.029864,0.161088,-0.097788,0.011482,-0.031672,0.085221,-0.065346,0.114161,0.008620,-0.023981,-0.049548,-0.053364,0.110180,-0.045191,0.020876,0.028629,0.016311,0.043807,0.223766,0.046198,0.030412,0.239075,0.091628,-0.002678,0.142136,0.039513,0.028985,-0.014613,0.105532,0.216719,0.093245,0.074919,-0.006179,0.422766,-0.039460,-0.051156,0.219214,-0.095708,0.016445,0.119505,-0.077726,0.059289,-0.032919,0.164110,0.009168,0.035347,0.023979,-0.003738,-0.023969,-0.040204,0.038867,-0.045863,0.020425,0.241559,0.087877,-0.109684,0.117718,0.021428,0.044561,0.080598,0.130852,0.083133,0.014658,0.212816,0.099177,0.024394,-0.027488,-0.012910,0.037703,-0.086581,-0.033295,-0.134633,-0.009590,0.002622,-0.090172,0.041899,-0.222977,0.137908,-0.033280,0.091808,0.012960,0.039692,-0.048681,-0.059227,-0.013284,0.143870,-0.088100,0.030855,0.201732,0.075400,-0.163013,0.038387,-0.026087,0.109752,0.036749,0.023793,0.250799,0.033927,-0.033768,-0.024332,0.119434,0.210027,-0.202744,0.147421,0.025944,0.267990,0.019710,-0.092290,0.010916,0.195420,0.078406,-0.043947,0.081903,0.185205,-0.067109,-0.021871,0.259477,-0.095028,0.116357,0.106617,-0.121570,-0.079162,-0.010816,-0.022623,0.020979,0.037718,0.037492,-0.019412,0.229433,0.281496,-0.016039,0.026489,0.019217,-0.041316,-0.082401,0.034247,0.086678,-0.032158,0.040305,0.098185,-0.038490,-0.048883,-0.031428,0.045343,-0.056925,-0.013816,0.228936,-0.027124,0.043279,0.004761,0.433815,-0.018136,0.115272,-0.032827,0.066144,0.189736,0.112646,-0.001882,-0.127282,0.279150,-0.040307,-0.006292,-0.034610,0.082856,-0.018688,-0.038951,0.108872,-0.037197,-0.031542,-0.071505,-0.000267,0.163179,-0.139622,-0.020140,0.049138,-0.017419,0.061189,0.153703,-0.026893,0.012304,0.077336,-0.049176,0.329644,0.016479,-0.039769,-0.067859,0.002120,0.125173,-0.149087,-0.047060,0.198313,0.097501,0.069381,-0.043400,0.002627,0.321804,0.095383,0.005471,-0.005715,0.251183,-0.020797,0.244468,0.032895,0.069191,0.014618,0.066840,-0.020035,-0.054623,0.022967,0.226275,-0.031776,0.057749,0.076084,-0.159524,0.009196,0.078306,0.160708,0.037400,-0.017202,-0.081424,-0.041310,-0.036167,0.094251,0.014819,-0.017898,0.163309,-0.003286,-0.031819,-0.019283,0.027595,0.405701,0.000689,-0.032787,-0.140596,-0.046601,0.034669,0.119568,-0.068998,0.018934,0.174064,-0.026854,-0.097248,0.001169,-0.008249,0.064957,-0.095346,-0.016116,0.219560,-0.137523,0.040929,0.122560,0.008177,-0.111335,-0.044013,-0.034341,-0.015166,0.003983,-0.089701,0.088578,-0.082741,-0.124129,0.141485,-0.136084,-0.087009,-0.029008,-0.120681,0.090645,0.062694,0.019332,0.044951,-0.041347,-0.001670,0.286478,-0.085044,0.106938,0.023541,0.202417,-0.041521,0.040772,-0.000333,0.061907,0.060980,0.053182,-0.058277,0.017677,-0.012575,-0.004269,-0.024265,0.069109,-0.112784,0.103852,0.086860,0.090940,0.016292,-0.024905,-0.091676,-0.040044,-0.004213,0.017117,0.173173,-0.033825,0.123388,-0.018871,0.007919,0.003994,0.034844,0.051790,-0.026452,-0.014984,0.105148,0.047660,0.074117,0.064863,-0.015796,0.019631,0.097030,-0.041187,-0.028196,-0.078830,0.017996,-0.033054,-0.049160,0.117474,-0.050731,0.054797,-0.050272,0.095399,0.198714,0.187347,0.120376,0.122797,-0.031257,0.056450,0.084854,-0.185105,-0.016371,-0.045679,0.062587,0.045896,-0.072546,-0.107453,-0.034170,0.004147,-0.148631,-0.026828,-0.046522,-0.123246,-0.025412,0.063857,-0.045134,0.063274,0.005935,0.000208,0.002664,0.120781,-0.075346,-0.030904,-0.120221,0.089929,-0.009292,-0.052577,0.093601,-0.083715,-0.095155,0.030244,0.389943,0.338473,-0.042792,-0.037307,-0.014258,-0.128957,0.112414,0.093057,0.033589,-0.118942,-0.178805,-0.043132,0.142468,-0.112505,-0.056418,-0.049371,0.146082,-0.192891,0.196195,-0.148644,-0.169558,-0.003420,0.143546,0.132958,0.089012,0.072417,0.295700,-0.147560,0.033586,-0.010404,0.137030,0.010097,0.078168,-0.084095,0.027580,-0.073003,-0.031037,0.000660,-0.144445,0.101207,0.085378,-0.042987,-0.113576,0.124285,0.094253,0.245925,0.001649,0.009697,-0.020798,-0.008167,-0.018954,0.030696,0.102488,0.071444,-0.023715,-0.133702,0.013712,-0.095424,-0.009091,0.115521,0.029181,-0.021821,0.028671,0.197723,0.174675,-0.020173,-0.037718,0.050071,0.053362,-0.032617,-0.005522,0.008596,0.010966,-0.041496,-0.050218,0.151153,0.072191,0.032552,-0.043182,0.280813,-0.037456,0.003855,0.024618,-0.026505,-0.021466,-0.049255,-0.069715,0.134678,-0.033133,-0.054906,-0.163752,0.107784,-0.021239,-0.096140,-0.024684,-0.118132,-0.035731,-0.006972,-0.042671,0.067420,0.006825,0.178575,0.015088,-0.030913,-0.017035,-0.103496,0.232314,0.069261,0.003808,0.333500,0.016515,-0.008832,-0.068862,-0.031261,0.063527,-0.017089,0.085440,0.147542,-0.017457,-0.071109,0.022533,0.012846,0.213783,0.011504,0.016110,0.017407,-0.047850,-0.002948,-0.018592,-0.155427,-0.029163,-0.055373,0.007170,0.022962,-0.071493,-0.000419,0.296304,-0.135801,-0.134209,-0.083720,-0.005943,-0.020344,0.117142,0.000327,0.015950,0.107716,-0.041567,0.048853,0.108884,0.005670,0.019651,-0.138960,0.108470,-0.203251,0.001166,-0.127266,-0.131623,-0.137374,-0.030406,0.057314,0.028618,0.081404,0.329275,0.281049,-0.031732,0.140018,0.191703,-0.046001,-0.001472,-0.003490,-0.027177,0.088334,0.016646,-0.129684,-0.117071,-0.051318,-0.071295,0.032997,-0.036544,0.103983,-0.069231,-0.009461,-0.012162,0.210528,-0.043545,-0.030957,0.042633,-0.116575,0.026692,-0.047086,-0.049255,0.006058,0.139906,-0.034885,-0.026642,0.008298,-0.036101,-0.029629,0.004067,0.073564,-0.123489,0.086947,0.074392,-0.029188,0.112654,0.054359,-0.062593,-0.016087,0.055806,0.031269,-0.028909,-0.079633,0.153778,-0.042881,-0.097060,0.147709,0.006358,-0.041698,0.001553,-0.061815,0.049809,-0.047468,0.123758,-0.077135,0.042188,-0.030913,0.027152,0.145882,0.189140,-0.109015,-0.032250,-0.122635,0.048614,-0.106854,-0.010264,-0.145242,0.030956,0.001497,-0.049378,-0.068810,0.151807,0.002266,0.248278,-0.049891,0.006104,0.152461,-0.005177,-0.037366,0.283990,0.089394,-0.012072,0.099018,0.154160,-0.035547,0.068341,0.298235,0.003801,0.022714,0.141087,0.164974,0.155533,0.034588,0.078060,-0.123528,-0.016687,-0.014859,0.050236,-0.049940,0.075229,0.125640,0.113414,0.071067,-0.021013,-0.086031,0.002668,0.318708,-0.109387,0.018447,-0.031290,-0.013841,-0.106028,-0.004167,-0.066213,-0.042263,0.206633,0.011538,0.105558,-0.018112,0.080966,0.014485,0.179000,0.014877,-0.190043,-0.025309,-0.056709,-0.092251,-0.001429,0.054649,0.346490,0.027752,0.047066,-0.007251,-0.053834,-0.160208,-0.158198,0.008032,0.181728,0.288224,-0.186434,-0.028824,0.161742,0.123639,-0.037129,0.070133,-0.126568,0.069387,0.087980,0.278764,0.041462,0.011782,-0.058986,-0.049796,0.022040,-0.034712,0.000727,0.244472,0.385686,-0.032711,0.083700,-0.059848,-0.115045,-0.047046,0.020925,0.201130,-0.000861,0.205700,0.262652
